type,text,proper_or_common,salience,num_mentions,mentions
OTHER,measures,COMMON,0.0014651215,2,"things, measures"
LOCATION,American,PROPER,0.0013203074,14,"American, American, American, American, American, American, American, American, American, American, American, United States, US, America"
WORK_OF_ART,Four Critical Years,PROPER,0.0011560099,2,"Four Critical Years, Four Critical Years Revisited"
OTHER,excellence,COMMON,0.0010937238,7,"excellence, excellence, excellence, excellence, excellence, excellence, excellence"
OTHER,education,COMMON,0.0010845831,2,"education, education"
PERSON,students,COMMON,0.0010834542,2,"students, students"
OTHER,conception,COMMON,0.0010780143,2,"conception, conception"
OTHER,development,COMMON,0.0010751386,2,"interest, development"
OTHER,engagement,COMMON,0.0010607905,3,"engagement, engagement, engagement"
PERSON,students,COMMON,0.001056161,1,students
OTHER,problems,COMMON,0.0010363603,1,problems
OTHER,college,COMMON,0.0010316034,1,college
OTHER,lectures program,COMMON,0.0010278197,1,lectures program
OTHER,graduate school,COMMON,0.0009812802,1,graduate school
OTHER,competitiveness argument,COMMON,0.00095808203,3,"pegboard view, pegboard view, competitiveness argument"
OTHER,citizenship,COMMON,0.0009465117,5,"citizenship, citizenship, citizenship, citizenship, citizenship"
PERSON,students,COMMON,0.0009145223,1,students
PERSON,recipient,COMMON,0.00089334906,2,"student, recipient"
PERSON,student,COMMON,0.00089334906,2,"student, rec"
OTHER,sort,COMMON,0.0008730352,1,sort
OTHER,belief system,COMMON,0.0008700454,1,belief system
PERSON,Allan Murray Carter,PROPER,0.0008645119,2,"Professor, Allan Murray Carter"
PERSON,student,COMMON,0.00079624954,1,student
OTHER,nothing,COMMON,0.0007550444,2,"nothing, nothing"
OTHER,examples,COMMON,0.00073986856,2,"examples, examples"
PERSON,students,COMMON,0.00073911506,1,students
OTHER,hand in hand,COMMON,0.0007306722,1,hand in hand
OTHER,problems,COMMON,0.00072602864,2,"problems, problems"
OTHER,job,COMMON,0.00072292774,1,job
OTHER,society,COMMON,0.00071672903,2,"society, society"
OTHER,bequest,COMMON,0.000711989,1,bequest
OTHER,views,COMMON,0.0007095518,1,views
OTHER,generation,COMMON,0.00070887944,2,"generation, generation"
ORGANIZATION,colleges,COMMON,0.0007044555,1,colleges
OTHER,problem,COMMON,0.00069096516,1,problem
PERSON,personnel,COMMON,0.0006905659,1,personnel
OTHER,moneys,COMMON,0.00068293285,1,moneys
PERSON,students,COMMON,0.0006729666,1,students
PERSON,students,COMMON,0.00067145785,1,students
PERSON,students,COMMON,0.0006701848,1,students
OTHER,study,COMMON,0.00066767,1,study
PERSON,students,COMMON,0.00066767,1,students
OTHER,mission,COMMON,0.0006671942,2,"mission, mission"
OTHER,democracy,COMMON,0.000666004,2,"democracy, tension"
PERSON,students,COMMON,0.00066575257,1,students
OTHER,studies,COMMON,0.00066541805,1,studies
OTHER,education,COMMON,0.00062773656,2,"education, mission"
OTHER,thing,COMMON,0.00062088517,2,"thing, thing"
OTHER,few,COMMON,0.00060896314,1,few
OTHER,part,COMMON,0.00060528127,2,"part, idea"
OTHER,resource,COMMON,0.0005933015,1,resource
WORK_OF_ART,lecture,COMMON,0.00058669655,1,lecture
OTHER,gospel,COMMON,0.0005829866,1,gospel
OTHER,equation,COMMON,0.0005828727,1,equation
ORGANIZATION,UCLA,PROPER,0.00058036234,2,"UCLA, UCLA"
OTHER,qualities,COMMON,0.0005781494,2,"qualities, ones"
OTHER,collection,COMMON,0.00057396543,1,collection
OTHER,way,COMMON,0.00054835476,1,way
LOCATION,region,COMMON,0.0005406848,2,"region, region"
PERSON,twins,COMMON,0.0005403621,1,twins
OTHER,case,COMMON,0.0005377775,1,case
OTHER,beliefs,COMMON,0.0005364104,2,"beliefs, beliefs"
OTHER,change,COMMON,0.00051310775,2,"change, change"
PERSON,students,COMMON,0.0005086515,1,students
OTHER,system,COMMON,0.00050336256,1,system
PERSON,artist,COMMON,0.0005031882,1,artist
OTHER,kind,COMMON,0.00048337865,1,kind
OTHER,education,COMMON,0.00048157957,1,education
PERSON,students,COMMON,0.00047960883,1,students
OTHER,kind,COMMON,0.00047545848,1,kind
ORGANIZATION,institutions,COMMON,0.0004739109,1,institutions
OTHER,systems,COMMON,0.00047308978,1,systems
OTHER,leadership,COMMON,0.00046727373,1,leadership
OTHER,belief system,COMMON,0.00046641083,1,belief system
OTHER,wonder,COMMON,0.00046308365,1,wonder
OTHER,way,COMMON,0.00046011136,1,way
OTHER,student success,COMMON,0.0004593212,1,student success
OTHER,success,COMMON,0.00045739245,1,success
OTHER,student success,COMMON,0.00045739245,1,student success
OTHER,success,COMMON,0.00045710366,1,success
OTHER,success,COMMON,0.0004569647,1,success
OTHER,success,COMMON,0.00045656753,1,success
OTHER,student success,COMMON,0.0004563177,1,student success
OTHER,student success,COMMON,0.0004563177,1,student success
OTHER,view,COMMON,0.00044000175,1,view
PERSON,colleagues,COMMON,0.00043963888,1,colleagues
OTHER,college,COMMON,0.00043737807,1,college
OTHER,college,COMMON,0.00043710193,1,college
PERSON,people,COMMON,0.000433503,1,people
ORGANIZATION,institutions,COMMON,0.0004264956,1,institutions
OTHER,mission statements,COMMON,0.00041497903,2,"mission statements, mission statements"
OTHER,autonomy,COMMON,0.0004142572,2,"autonomy, tool"
OTHER,fact,COMMON,0.00041156937,2,"one, fact"
OTHER,end,COMMON,0.0004107268,2,"end, end"
OTHER,problems,COMMON,0.0004059492,1,problems
OTHER,problems,COMMON,0.00040555713,1,problems
OTHER,problem,COMMON,0.00040555713,1,problem
OTHER,problems,COMMON,0.00040537218,1,problems
OTHER,one,COMMON,0.00040308264,1,one
OTHER,sense,COMMON,0.00040112346,3,"sense, sense, sense"
PERSON,William Patten,PROPER,0.00039810367,3,"Patten, William Patten, William Patten"
OTHER,more,COMMON,0.00039772823,1,more
OTHER,service,COMMON,0.0003966469,1,service
OTHER,society,COMMON,0.00039366083,1,society
ORGANIZATION,public school system,COMMON,0.00039325687,1,public school system
OTHER,higher education system,COMMON,0.00039288434,1,higher education system
OTHER,service,COMMON,0.00039281455,1,service
ORGANIZATION,institutions,COMMON,0.0003819252,1,institutions
OTHER,values,COMMON,0.00038127945,1,values
ORGANIZATION,colleges,COMMON,0.00037949986,1,colleges
OTHER,research,COMMON,0.0003771036,1,research
OTHER,kinds,COMMON,0.00037615612,1,kinds
OTHER,kind,COMMON,0.00037603886,1,kind
OTHER,kind,COMMON,0.00037603886,1,kind
OTHER,conception,COMMON,0.00037539226,1,conception
OTHER,higher education community,COMMON,0.00037482593,1,higher education community
PERSON,colleagues,COMMON,0.00037467357,1,colleagues
OTHER,research,COMMON,0.00037389857,1,research
OTHER,democracy,COMMON,0.000367717,2,"democracy, democracy"
PERSON,students,COMMON,0.00036651455,1,students
OTHER,some,COMMON,0.00036629106,1,some
OTHER,view,COMMON,0.00036466485,1,view
CONSUMER_GOOD,products,COMMON,0.00036150892,1,products
OTHER,thinking,COMMON,0.0003614582,1,thinking
OTHER,question,COMMON,0.0003594105,2,"question, question"
ORGANIZATION,university,COMMON,0.00035613877,1,university
OTHER,terms,COMMON,0.00035584744,1,terms
OTHER,terms,COMMON,0.00035573365,1,terms
PERSON,colleagues,COMMON,0.0003557134,2,"colleagues, colleagues"
PERSON,students,COMMON,0.00035568184,1,students
OTHER,terms,COMMON,0.00035562276,1,terms
ORGANIZATION,universities,COMMON,0.00035311186,1,universities
PERSON,people,COMMON,0.00035254852,1,people
OTHER,admissions,COMMON,0.00035250487,3,"admissions, admissions, admissions"
OTHER,thinking,COMMON,0.00035250466,1,thinking
ORGANIZATION,university,COMMON,0.00035231997,1,university
OTHER,thing,COMMON,0.00035135317,1,thing
OTHER,things,COMMON,0.00035011067,1,things
OTHER,things,COMMON,0.00034914995,1,things
ORGANIZATION,universities,COMMON,0.00034898135,1,universities
OTHER,experience,COMMON,0.00034823257,1,experience
ORGANIZATION,GPA,PROPER,0.00034546733,4,"GPA, GPA, GPA, GPA"
PERSON,people,COMMON,0.0003434628,1,people
PERSON,society,COMMON,0.00034342887,1,society
OTHER,experience,COMMON,0.00034290165,1,experience
OTHER,experiences,COMMON,0.00034139887,1,experiences
OTHER,society,COMMON,0.00033725222,2,"society, society"
OTHER,running research program,COMMON,0.0003369908,1,running research program
OTHER,way,COMMON,0.0003369908,1,way
OTHER,program,COMMON,0.00033541967,1,program
LOCATION,cities,COMMON,0.00033510706,1,cities
OTHER,value,COMMON,0.00033303752,1,value
OTHER,degree program,COMMON,0.0003325688,1,degree program
OTHER,way,COMMON,0.00033215916,1,way
OTHER,way,COMMON,0.00033178728,1,way
PERSON,faculty,COMMON,0.0003315823,1,faculty
OTHER,politics,COMMON,0.00033136594,1,politics
OTHER,part,COMMON,0.00033101309,1,part
PERSON,faculty,COMMON,0.00033021125,1,faculty
PERSON,faculty,COMMON,0.00032897177,1,faculty
WORK_OF_ART,works,COMMON,0.00032829985,1,works
PERSON,faculty,COMMON,0.00032802674,1,faculty
PERSON,faculty,COMMON,0.00032786187,1,faculty
OTHER,debate,COMMON,0.00032764845,1,debate
OTHER,example,COMMON,0.00032567955,1,example
PERSON,scholars,COMMON,0.00032407246,1,scholars
ORGANIZATION,student peer groups,COMMON,0.00032224372,1,student peer groups
PERSON,citizens,COMMON,0.00032170184,1,citizens
PERSON,people,COMMON,0.00032170184,1,people
OTHER,equivalent,COMMON,0.0003197439,1,equivalent
OTHER,policies,COMMON,0.00031946195,1,policies
OTHER,graduate school,COMMON,0.00031930307,1,graduate school
OTHER,course,COMMON,0.00031834922,1,course
PERSON,steerman,COMMON,0.0003181485,1,steerman
OTHER,contributions,COMMON,0.0003177047,1,contributions
OTHER,question,COMMON,0.0003175802,1,question
OTHER,kind,COMMON,0.0003175069,1,kind
OTHER,peer tutoring,COMMON,0.00031565514,3,"peer tutoring, model, peer tutoring"
OTHER,preoccupation,COMMON,0.0003153984,2,"preoccupation, part"
OTHER,college,COMMON,0.00031502527,1,college
OTHER,qualities,COMMON,0.0003148001,1,qualities
PERSON,person,COMMON,0.0003133105,1,person
OTHER,most,COMMON,0.0003118509,2,"most, most"
OTHER,concept,COMMON,0.00030872453,1,concept
OTHER,work,COMMON,0.00030869522,1,work
OTHER,sense,COMMON,0.00030482005,1,sense
OTHER,sense,COMMON,0.00030473174,1,sense
OTHER,relationship,COMMON,0.00030446897,2,"relationship, relationship"
OTHER,effect,COMMON,0.00030416626,1,effect
OTHER,effectiveness,COMMON,0.00030416626,1,effectiveness
OTHER,SPEAKER,COMMON,0.0003031464,3,"SPEAKER, SPEAKER, SPEAKER"
LOCATION,clinics,COMMON,0.00030205358,2,"clinics, clinics"
PERSON,student affairs professionals,COMMON,0.0003020499,1,student affairs professionals
OTHER,factors,COMMON,0.00030002376,1,factors
PERSON,student,COMMON,0.00029872588,1,student
OTHER,degrees,COMMON,0.00029758044,1,degrees
OTHER,professions,COMMON,0.00029639772,1,professions
OTHER,responsibility,COMMON,0.00029632685,1,responsibility
PERSON,administrators,COMMON,0.000293751,1,administrators
PERSON,students,COMMON,0.00029364822,1,students
PERSON,students,COMMON,0.00029364822,1,students
PERSON,administrators,COMMON,0.0002909423,1,administrators
PERSON,administrators,COMMON,0.00029079607,1,administrators
LOCATION,campus,COMMON,0.00028951754,1,campus
OTHER,student learning,COMMON,0.00028935872,1,student learning
OTHER,measures,COMMON,0.00028902988,1,measures
OTHER,measures,COMMON,0.0002889441,1,measures
OTHER,measures,COMMON,0.0002889441,1,measures
OTHER,beliefs,COMMON,0.0002888566,1,beliefs
OTHER,measures,COMMON,0.00028869873,1,measures
OTHER,quality,COMMON,0.00028846937,1,quality
OTHER,democracy,COMMON,0.00028825406,1,democracy
OTHER,benefits,COMMON,0.00028615943,2,"benefits, benefits"
LOCATION,campus,COMMON,0.00028604156,1,campus
ORGANIZATION,Higher Education,PROPER,0.00028579656,1,Higher Education
OTHER,reputation,COMMON,0.00028553602,3,"reputation, reputation, reputation"
OTHER,work,COMMON,0.00028407702,1,work
OTHER,resources,COMMON,0.00028286764,2,"resources, resources"
PERSON,students,COMMON,0.00028231446,1,students
LOCATION,campus,COMMON,0.00028219764,1,campus
OTHER,campus level,COMMON,0.00028205581,1,campus level
OTHER,part,COMMON,0.00028117216,1,part
OTHER,issue,COMMON,0.00028091978,1,issue
OTHER,level,COMMON,0.0002805154,1,level
OTHER,education,COMMON,0.00028019067,1,education
OTHER,level,COMMON,0.00027952334,1,level
OTHER,prediction argument,COMMON,0.00027695778,1,prediction argument
LOCATION,grounds,COMMON,0.0002737805,1,grounds
OTHER,student development,COMMON,0.00027362243,1,student development
ORGANIZATION,group,COMMON,0.0002734522,1,group
PERSON,person,COMMON,0.00027297938,1,person
OTHER,lectureship,COMMON,0.00027283633,1,lectureship
PERSON,teaching students,COMMON,0.000270611,1,teaching students
PERSON,leaders,COMMON,0.0002703154,1,leaders
PERSON,leaders,COMMON,0.00027025075,1,leaders
OTHER,evidence,COMMON,0.00026957793,1,evidence
OTHER,qualities,COMMON,0.0002694704,1,qualities
OTHER,research results,COMMON,0.00026787329,1,research results
OTHER,content,COMMON,0.0002667431,1,content
OTHER,research results,COMMON,0.00026653902,1,research results
OTHER,slots,COMMON,0.00026623288,2,"slots, slots"
PERSON,Most,COMMON,0.0002640494,3,"Most, most, Most"
ORGANIZATION,Gettysburg College,PROPER,0.00026137836,1,Gettysburg College
OTHER,fact,COMMON,0.0002607474,1,fact
ORGANIZATION,Madison College,PROPER,0.00026061854,1,Madison College
ORGANIZATION,institution,COMMON,0.0002605305,2,"institution, institution"
OTHER,mass media,COMMON,0.00026037416,1,mass media
OTHER,medicine,COMMON,0.00026031068,1,medicine
OTHER,education,COMMON,0.0002559693,1,education
OTHER,understanding,COMMON,0.00025447027,1,understanding
OTHER,approach,COMMON,0.00025421806,2,"approach, approach"
OTHER,way,COMMON,0.0002541802,1,way
PERSON,graduates,COMMON,0.0002538571,1,graduates
ORGANIZATION,Higher Education Research Institute,PROPER,0.00025250675,1,Higher Education Research Institute
PERSON,scoring student,COMMON,0.0002523695,1,scoring student
PERSON,undergraduates,COMMON,0.00025230728,1,undergraduates
OTHER,list,COMMON,0.00025092493,1,list
OTHER,cases,COMMON,0.0002500866,1,cases
OTHER,equivalent,COMMON,0.00024993994,1,equivalent
OTHER,civic engagement,COMMON,0.00024947614,1,civic engagement
ORGANIZATION,government,COMMON,0.0002494153,1,government
ORGANIZATION,government,COMMON,0.0002494153,1,government
PERSON,students,COMMON,0.00024821374,1,students
PERSON,graduate students,COMMON,0.0002477195,1,graduate students
OTHER,word,COMMON,0.00024706364,1,word
OTHER,Earnings,COMMON,0.00024693512,1,Earnings
OTHER,research talent,COMMON,0.0002464427,1,research talent
OTHER,survey,COMMON,0.00024273357,1,survey
OTHER,values,COMMON,0.00024167882,1,values
OTHER,smartness,COMMON,0.00024145909,2,"smartness, smartness"
OTHER,responsibility,COMMON,0.00024141147,2,"responsibility, responsibility"
OTHER,careers,COMMON,0.00024121322,1,careers
OTHER,spring symposium,COMMON,0.00023938126,1,spring symposium
OTHER,positions,COMMON,0.0002391502,1,positions
OTHER,job,COMMON,0.00023811463,1,job
OTHER,materialism,COMMON,0.00023746116,1,materialism
OTHER,race relations,COMMON,0.00023746116,1,race relations
OTHER,approach,COMMON,0.0002370383,1,approach
LOCATION,hospitals,COMMON,0.00023555626,1,hospitals
OTHER,Bachelor's degree,COMMON,0.00023357995,1,Bachelor's degree
OTHER,experience,COMMON,0.00023264343,1,experience
OTHER,prophecy,COMMON,0.0002325474,1,prophecy
OTHER,paradox,COMMON,0.00023247287,1,paradox
PERSON,students,COMMON,0.00023113168,1,students
OTHER,topic,COMMON,0.00023052916,1,topic
OTHER,nothing,COMMON,0.00023036696,1,nothing
OTHER,Earnings,COMMON,0.00022921173,1,Earnings
LOCATION,field,COMMON,0.00022847918,1,field
OTHER,agenda,COMMON,0.00022796672,1,agenda
PERSON,Director,COMMON,0.00022716048,1,Director
PERSON,Director of Research,COMMON,0.00022716048,1,Director of Research
WORK_OF_ART,books,COMMON,0.00022699093,1,books
OTHER,field,COMMON,0.00022627131,1,field
LOCATION,field,COMMON,0.00022614747,1,field
OTHER,business,COMMON,0.00022591536,1,business
OTHER,light,COMMON,0.00022482722,1,light
ORGANIZATION,agencies,COMMON,0.00022399503,1,agencies
OTHER,capacity,COMMON,0.00022394041,1,capacity
OTHER,business,COMMON,0.00022394041,1,business
OTHER,fields,COMMON,0.00022388686,1,fields
PERSON,students,COMMON,0.00022328716,1,students
EVENT,enhancement,COMMON,0.00021879595,2,"enhancement, enhancement"
OTHER,resources,COMMON,0.00021848429,1,resources
OTHER,system,COMMON,0.00021791225,1,system
PERSON,few,COMMON,0.00021645603,1,few
PERSON,students,COMMON,0.00021540716,1,students
OTHER,challenge,COMMON,0.00021461921,2,"issue, challenge"
OTHER,problem,COMMON,0.00021439469,1,problem
OTHER,test scores,COMMON,0.00021342647,1,test scores
OTHER,question,COMMON,0.00021301222,1,question
PERSON,freshmen,COMMON,0.00021203718,1,freshmen
OTHER,place,COMMON,0.00021203718,1,place
OTHER,awards,COMMON,0.00021202196,1,awards
OTHER,beliefs,COMMON,0.0002119631,1,beliefs
OTHER,needs,COMMON,0.00021184374,1,needs
OTHER,productivity,COMMON,0.00021184374,1,productivity
OTHER,fact,COMMON,0.0002117417,1,fact
PERSON,freshmen,COMMON,0.00021118906,1,freshmen
OTHER,nomination,COMMON,0.00021027983,1,nomination
PERSON,everybody,COMMON,0.00020995224,1,everybody
ORGANIZATION,University of Maryland,PROPER,0.00020935277,1,University of Maryland
LOCATION,areas,COMMON,0.00020839884,1,areas
LOCATION,world,COMMON,0.00020835087,1,world
OTHER,citizenship talents,COMMON,0.00020644274,1,citizenship talents
PERSON,students,COMMON,0.00020590649,1,students
PERSON,students,COMMON,0.00020568595,1,students
OTHER,views,COMMON,0.00020210502,1,views
PERSON,many,COMMON,0.00020177665,1,many
OTHER,premise,COMMON,0.00020119057,1,premise
OTHER,issues,COMMON,0.00020067932,1,issues
OTHER,issues,COMMON,0.00020065556,1,issues
OTHER,issues,COMMON,0.00020060872,1,issues
PERSON,students,COMMON,0.00019990499,1,students
PERSON,people,COMMON,0.00019764922,1,people
OTHER,way,COMMON,0.00019673209,1,way
OTHER,education program,COMMON,0.00019637977,2,"education program, education program"
OTHER,opportunities,COMMON,0.00019557703,1,opportunities
ORGANIZATION,Department,COMMON,0.00019453687,1,Department
OTHER,achievement,COMMON,0.00019400298,1,achievement
OTHER,record,COMMON,0.00019400298,1,record
OTHER,trends,COMMON,0.00019337711,1,trends
OTHER,data,COMMON,0.00019337711,1,data
WORK_OF_ART,articles,COMMON,0.00019273926,1,articles
WORK_OF_ART,publications,COMMON,0.00019273926,1,publications
OTHER,reports,COMMON,0.00019260362,1,reports
OTHER,data,COMMON,0.00019247542,1,data
PERSON,faculty members,COMMON,0.00019247542,1,faculty members
OTHER,pegboard view,COMMON,0.00019187713,1,pegboard view
OTHER,talk,COMMON,0.00019143082,1,talk
OTHER,talk,COMMON,0.0001904423,1,talk
OTHER,effects,COMMON,0.00019037137,1,effects
OTHER,inequities,COMMON,0.00019019534,1,inequities
OTHER,law,COMMON,0.00019014896,1,law
ORGANIZATION,School of Education,PROPER,0.00018973148,1,School of Education
PERSON,students,COMMON,0.00018893008,1,students
OTHER,learning,COMMON,0.00018830845,1,learning
EVENT,citizen disengagement,COMMON,0.00018552241,1,citizen disengagement
OTHER,honors,COMMON,0.0001848978,1,honors
OTHER,problem,COMMON,0.00018411728,1,problem
OTHER,problem,COMMON,0.00018358201,1,problem
OTHER,efforts,COMMON,0.0001833196,2,"efforts, efforts"
ORGANIZATION,institutions,COMMON,0.00018308432,1,institutions
OTHER,problem,COMMON,0.00018305458,1,problem
OTHER,pronouncements,COMMON,0.00018253252,1,pronouncements
PERSON,folks,COMMON,0.00018195083,1,folks
OTHER,views,COMMON,0.00018002269,1,views
OTHER,education,COMMON,0.00018001342,1,education
OTHER,education,COMMON,0.00017993698,1,education
OTHER,education,COMMON,0.00017993698,1,education
OTHER,education,COMMON,0.00017923603,1,education
OTHER,education,COMMON,0.00017910385,1,education
PERSON,politicians,COMMON,0.0001784158,1,politicians
OTHER,opportunity,COMMON,0.00017829085,1,opportunity
ORGANIZATION,group,COMMON,0.00017781058,1,group
OTHER,belief system,COMMON,0.00017771893,1,belief system
CONSUMER_GOOD,byproduct,COMMON,0.00017671286,1,byproduct
OTHER,two,COMMON,0.00017514687,1,two
OTHER,impressions,COMMON,0.00017292611,1,impressions
PERSON,poet,COMMON,0.00017292611,1,poet
LOCATION,building,COMMON,0.00017292611,1,building
OTHER,role,COMMON,0.00017226017,1,role
OTHER,beliefs,COMMON,0.00017210624,1,beliefs
OTHER,beliefs,COMMON,0.00017203054,1,beliefs
OTHER,beliefs,COMMON,0.00017203054,1,beliefs
OTHER,success,COMMON,0.0001719937,1,success
OTHER,success,COMMON,0.0001719937,1,success
OTHER,student success,COMMON,0.0001719575,1,student success
OTHER,beliefs,COMMON,0.0001719575,1,beliefs
OTHER,beliefs,COMMON,0.0001719219,1,beliefs
LOCATION,road,COMMON,0.00017184157,1,road
OTHER,student success,COMMON,0.00017156583,1,student success
OTHER,student success,COMMON,0.0001710192,1,student success
OTHER,student success,COMMON,0.00017099643,1,student success
OTHER,Success,COMMON,0.0001709739,1,Success
OTHER,dynamics,COMMON,0.00017038082,1,dynamics
ORGANIZATION,organizations,COMMON,0.00016999866,1,organizations
PERSON,journalists,COMMON,0.00016983115,1,journalists
OTHER,Rolodexes,COMMON,0.00016983115,1,Rolodexes
OTHER,one,COMMON,0.00016977549,1,one
OTHER,examples,COMMON,0.00016976209,1,examples
OTHER,insights,COMMON,0.0001696762,1,insights
OTHER,PhD,COMMON,0.0001695321,1,PhD
OTHER,psychology,COMMON,0.0001695321,1,psychology
WORK_OF_ART,music,COMMON,0.0001695321,1,music
PERSON,co-author,COMMON,0.00016927095,1,co-author
OTHER,monographs,COMMON,0.00016927095,1,monographs
WORK_OF_ART,chapters,COMMON,0.00016927095,1,chapters
LOCATION,landmark,COMMON,0.00016915183,1,landmark
OTHER,higher education literature,COMMON,0.00016915183,1,higher education literature
OTHER,association,COMMON,0.00016873429,1,association
OTHER,end quote,COMMON,0.00016864193,1,end quote
ORGANIZATION,magazine,COMMON,0.00016864193,1,magazine
PERSON,guest,COMMON,0.00016855355,1,guest
OTHER,philosophy,COMMON,0.00016846883,1,philosophy
OTHER,keynote address,COMMON,0.00016838747,1,keynote address
PERSON,people,COMMON,0.00016827625,1,people
OTHER,ivory tower view,COMMON,0.00016794816,1,ivory tower view
PERSON,students,COMMON,0.00016785148,1,students
PERSON,students,COMMON,0.0001677875,1,students
PERSON,students,COMMON,0.0001677875,1,students
OTHER,means,COMMON,0.00016775384,1,means
PERSON,students,COMMON,0.00016775004,1,students
OTHER,passing courses,COMMON,0.0001676023,1,passing courses
OTHER,grade point average,COMMON,0.0001676023,1,grade point average
PERSON,students,COMMON,0.00016759522,1,students
PERSON,students,COMMON,0.0001675838,1,students
OTHER,entry,COMMON,0.00016749644,1,entry
PERSON,students,COMMON,0.00016748367,1,students
PERSON,students,COMMON,0.00016745135,1,students
PERSON,students,COMMON,0.0001674407,1,students
PERSON,scoring student,COMMON,0.00016741954,1,scoring student
OTHER,viewpoint,COMMON,0.0001674113,1,viewpoint
PERSON,student,COMMON,0.00016739861,1,student
OTHER,scope,COMMON,0.00016715245,1,scope
OTHER,disparities,COMMON,0.00016703675,1,disparities
OTHER,infrastructure,COMMON,0.00016703675,1,infrastructure
PERSON,clergy,COMMON,0.000166996,1,clergy
OTHER,ineffectiveness,COMMON,0.000166996,1,ineffectiveness
PERSON,population,COMMON,0.00016695607,1,population
PERSON,families,COMMON,0.00016682815,1,families
ORGANIZATION,Change,PROPER,0.00016680056,1,Change
PERSON,students,COMMON,0.00016642439,1,students
PERSON,students,COMMON,0.00016617731,1,students
PERSON,students,COMMON,0.00016602792,1,students
PERSON,student,COMMON,0.00016591589,1,student
PERSON,students,COMMON,0.00016588882,1,students
OTHER,difference,COMMON,0.00016584141,1,difference
PERSON,students,COMMON,0.0001653911,1,students
OTHER,research,COMMON,0.00016465975,1,research
PERSON,colleagues,COMMON,0.0001642352,1,colleagues
OTHER,standard,COMMON,0.00016413916,2,"standard, standard"
LOCATION,Bloomington,PROPER,0.00016376925,4,"Bloomington, Bloomington, Bloomington, Bloomington"
OTHER,college,COMMON,0.00016374148,1,college
OTHER,college,COMMON,0.00016374148,1,college
OTHER,service learning,COMMON,0.00016243652,1,service learning
ORGANIZATION,university,COMMON,0.00016224367,1,university
PERSON,students,COMMON,0.00016161492,1,students
OTHER,arguments,COMMON,0.0001606772,1,arguments
OTHER,manner,COMMON,0.00016012933,1,manner
OTHER,question,COMMON,0.00016008074,1,question
OTHER,statements,COMMON,0.0001600349,1,statements
ORGANIZATION,institutions,COMMON,0.0001583328,1,institutions
ORGANIZATION,institutions,COMMON,0.00015821742,1,institutions
ORGANIZATION,universities,COMMON,0.00015546668,1,universities
OTHER,things,COMMON,0.00015541517,1,things
OTHER,desire,COMMON,0.00015489724,2,"desire, desire"
OTHER,basis,COMMON,0.00015399535,1,basis
OTHER,basis,COMMON,0.00015399535,1,basis
PERSON,students,COMMON,0.00015344191,1,students
PERSON,students,COMMON,0.00015331277,1,students
OTHER,problems,COMMON,0.000153224,1,problems
PERSON,students,COMMON,0.00015321553,1,students
PERSON,students,COMMON,0.000153192,1,students
PERSON,students,COMMON,0.000153192,1,students
PERSON,students,COMMON,0.0001531534,1,students
PERSON,student,COMMON,0.0001531458,1,student
OTHER,registration,COMMON,0.00015297996,2,"registration, part"
OTHER,ways,COMMON,0.00015259297,1,ways
